,Employer,Job Title,Base Salary,Location,Ethnicity,Gender,Sexual Orientation
8915,GOOGLE LLC,SOFTWARE ENGINEER,185000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8916,GOOGLE LLC,SOFTWARE ENGINEER,185000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8917,GOOGLE LLC,SOFTWARE ENGINEER,185000,"SUNNYVALE, CA",Hispanic,Male,Heterosexual
8918,GOOGLE LLC,SOFTWARE ENGINEER,185000,"SEATTLE, WA",White,Male,Bisexual
8919,GOOGLE LLC,SOFTWARE ENGINEER,185000,"KIRKLAND, WA",Asian,Male,Homosexual
8920,GOOGLE LLC,SOFTWARE ENGINEER,185000,"KIRKLAND, WA",White,Female,Heterosexual
8921,GOOGLE LLC,SOFTWARE ENGINEER,185000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
8922,GOOGLE LLC,SOFTWARE ENGINEER,185000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8923,GOOGLE LLC,SOFTWARE ENGINEER,186000,"SUNNYVALE, CA",White,Male,Heterosexual
8924,GOOGLE LLC,SOFTWARE ENGINEER,186000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
8925,GOOGLE LLC,SOFTWARE ENGINEER,186000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
8926,GOOGLE LLC,SOFTWARE ENGINEER,186000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
8927,GOOGLE LLC,SOFTWARE ENGINEER,186000,"SAN BRUNO, CA",White,Male,Heterosexual
8928,GOOGLE LLC,SOFTWARE ENGINEER,186000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8929,GOOGLE LLC,SOFTWARE ENGINEER,186328,"SUNNYVALE, CA",Hispanic,Male,Heterosexual
8930,GOOGLE LLC,SOFTWARE ENGINEER,187000,"KIRKLAND, WA",White,Male,Heterosexual
8931,GOOGLE LLC,SOFTWARE ENGINEER,187000,"SUNNYVALE, CA",Black,Male,Heterosexual
8932,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8933,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
8934,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
8935,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
8936,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
8937,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8938,GOOGLE LLC,SOFTWARE ENGINEER,187000,"SUNNYVALE, CA",Asian,Female,Heterosexual
8939,GOOGLE LLC,SOFTWARE ENGINEER,187000,"SUNNYVALE, CA",White,Male,Homosexual
8940,GOOGLE LLC,SOFTWARE ENGINEER,187000,"SUNNYVALE, CA",Black,Female,Bisexual
8941,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8942,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8943,GOOGLE LLC,SOFTWARE ENGINEER,187000,"SUNNYVALE, CA",Hispanic,Male,Heterosexual
8944,GOOGLE LLC,SOFTWARE ENGINEER,187000,"SUNNYVALE, CA",White,Male,Heterosexual
8945,GOOGLE LLC,SOFTWARE ENGINEER,187000,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
8946,GOOGLE LLC,SOFTWARE ENGINEER,187200,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
8947,GOOGLE LLC,SOFTWARE ENGINEER,187500,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8948,GOOGLE LLC,SOFTWARE ENGINEER,188000,"MOUNTAIN VIEW, CA",Black,Female,Heterosexual
8949,GOOGLE LLC,SOFTWARE ENGINEER,188000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
8950,GOOGLE LLC,SOFTWARE ENGINEER,188000,"NEW YORK, NY",White,Male,Heterosexual
8951,GOOGLE LLC,SOFTWARE ENGINEER,188000,"SUNNYVALE, CA",Black,Male,Heterosexual
8952,GOOGLE LLC,SOFTWARE ENGINEER,188000,"NEW YORK, NY",Black,Male,Heterosexual
8953,GOOGLE LLC,SOFTWARE ENGINEER,188000,"SUNNYVALE, CA",White,Male,Bisexual
8954,GOOGLE LLC,SOFTWARE ENGINEER,188000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
8955,GOOGLE LLC,SOFTWARE ENGINEER,189000,"NEW YORK, NY",White,Male,Homosexual
8956,GOOGLE LLC,SOFTWARE ENGINEER,189000,"NEW YORK, NY",White,Male,Heterosexual
8957,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
8958,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
8959,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
8960,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
8961,GOOGLE LLC,SOFTWARE ENGINEER,189000,"SUNNYVALE, CA",Hispanic,Male,Heterosexual
8962,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8963,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8964,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
8965,GOOGLE LLC,SOFTWARE ENGINEER,189000,"SEATTLE, WA",Black,Male,Homosexual
8966,GOOGLE LLC,SOFTWARE ENGINEER,189000,"NEW YORK, NY",Asian,Female,Heterosexual
8967,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
8968,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
8969,GOOGLE LLC,SOFTWARE ENGINEER,189000,"SUNNYVALE, CA",White,Male,Heterosexual
8970,GOOGLE LLC,SOFTWARE ENGINEER,189000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
8971,GOOGLE LLC,SOFTWARE ENGINEER,189888,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
8972,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8973,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8974,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",White,Male,Bisexual
8975,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
8976,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",White,Male,Bisexual
8977,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",White,Female,Homosexual
8978,GOOGLE LLC,SOFTWARE ENGINEER,190000,"NEW YORK, NY",White,Female,Heterosexual
8979,GOOGLE LLC,SOFTWARE ENGINEER,190000,"NEW YORK, NY",White,Male,Heterosexual
8980,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",Black,Female,Heterosexual
8981,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
8982,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Hispanic,Male,Bisexual
8983,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8984,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SAN BRUNO, CA",Black,Male,Heterosexual
8985,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Black,Female,Homosexual
8986,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8987,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",White,Male,Bisexual
8988,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
8989,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",White,Male,Bisexual
8990,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8991,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
8992,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
8993,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
8994,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
8995,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8996,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8997,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
8998,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
8999,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",Asian,Male,Heterosexual
9000,GOOGLE LLC,SOFTWARE ENGINEER,190000,"SUNNYVALE, CA",White,Male,Homosexual
9001,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
9002,GOOGLE LLC,SOFTWARE ENGINEER,190000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
9003,GOOGLE LLC,SOFTWARE ENGINEER,190250,"MOUNTAIN VIEW, CA",White,Male,Bisexual
9004,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SUNNYVALE, CA",Asian,Male,Homosexual
9005,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SAN BRUNO, CA",White,Female,Bisexual
9006,GOOGLE LLC,SOFTWARE ENGINEER,191000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
9007,GOOGLE LLC,SOFTWARE ENGINEER,191000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
9008,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SUNNYVALE, CA",White,Male,Bisexual
9009,GOOGLE LLC,SOFTWARE ENGINEER,191000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9010,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SUNNYVALE, CA",White,Male,Homosexual
9011,GOOGLE LLC,SOFTWARE ENGINEER,191000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9012,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SUNNYVALE, CA",Hispanic,Male,Homosexual
9013,GOOGLE LLC,SOFTWARE ENGINEER,191000,"NEW YORK, NY",White,Male,Bisexual
9014,GOOGLE LLC,SOFTWARE ENGINEER,191000,"NEW YORK, NY",White,Male,Heterosexual
9015,GOOGLE LLC,SOFTWARE ENGINEER,191000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9016,GOOGLE LLC,SOFTWARE ENGINEER,191000,"NEW YORK, NY",White,Female,Heterosexual
9017,GOOGLE LLC,SOFTWARE ENGINEER,191000,"NEW YORK, NY",White,Male,Heterosexual
9018,GOOGLE LLC,SOFTWARE ENGINEER,191000,"MOUNTAIN VIEW, CA",Black,Male,Bisexual
9019,GOOGLE LLC,SOFTWARE ENGINEER,191000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9020,GOOGLE LLC,SOFTWARE ENGINEER,191000,"KIRKLAND, WA",White,Male,Heterosexual
9021,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SUNNYVALE, CA",White,Male,Heterosexual
9022,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SUNNYVALE, CA",Hispanic,Male,Heterosexual
9023,GOOGLE LLC,SOFTWARE ENGINEER,191000,"SUNNYVALE, CA",Black,Male,Heterosexual
9024,GOOGLE LLC,SOFTWARE ENGINEER,192000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9025,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SAN BRUNO, CA",Asian,Male,Homosexual
9026,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SUNNYVALE, CA",White,Male,Bisexual
9027,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SUNNYVALE, CA",White,Male,Bisexual
9028,GOOGLE LLC,SOFTWARE ENGINEER,192000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9029,GOOGLE LLC,SOFTWARE ENGINEER,192000,"MOUNTAIN VIEW, CA",Black,Male,Bisexual
9030,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SUNNYVALE, CA",Asian,Male,Homosexual
9031,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SUNNYVALE, CA",Asian,Female,Homosexual
9032,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SAN FRANCISCO, CA",Black,Female,Heterosexual
9033,GOOGLE LLC,SOFTWARE ENGINEER,192000,"VENICE, CA",White,Female,Bisexual
9034,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SAN FRANCISCO, CA",Black,Male,Heterosexual
9035,GOOGLE LLC,SOFTWARE ENGINEER,192000,"SAN BRUNO, CA",White,Female,Heterosexual
9036,GOOGLE LLC,SOFTWARE ENGINEER,193000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9037,GOOGLE LLC,SOFTWARE ENGINEER,193000,"IRVINE, CA",Asian,Female,Heterosexual
9038,GOOGLE LLC,SOFTWARE ENGINEER,193000,"NEW YORK, NY",White,Male,Heterosexual
9039,GOOGLE LLC,SOFTWARE ENGINEER,193000,"NEW YORK, NY",Black,Female,Heterosexual
9040,GOOGLE LLC,SOFTWARE ENGINEER,193000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
9041,GOOGLE LLC,SOFTWARE ENGINEER,193000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9042,GOOGLE LLC,SOFTWARE ENGINEER,193000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
9043,GOOGLE LLC,SOFTWARE ENGINEER,193000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
9044,GOOGLE LLC,SOFTWARE ENGINEER,193000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
9045,GOOGLE LLC,SOFTWARE ENGINEER,193500,"SUNNYVALE, CA",White,Female,Heterosexual
9046,GOOGLE LLC,SOFTWARE ENGINEER,194000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
9047,GOOGLE LLC,SOFTWARE ENGINEER,194000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
9048,GOOGLE LLC,SOFTWARE ENGINEER,194020,"MOUNTAIN VIEW, CA",Black,Male,Homosexual
9049,GOOGLE LLC,SOFTWARE ENGINEER,194990,"SUNNYVALE, CA",White,Female,Heterosexual
9050,GOOGLE LLC,SOFTWARE ENGINEER,195000,"SUNNYVALE, CA",White,Female,Heterosexual
9051,GOOGLE LLC,SOFTWARE ENGINEER,195000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9052,GOOGLE LLC,SOFTWARE ENGINEER,195000,"NEW YORK, NY",Hispanic,Male,Heterosexual
9053,GOOGLE LLC,SOFTWARE ENGINEER,195000,"SUNNYVALE, CA",White,Male,Heterosexual
9054,GOOGLE LLC,SOFTWARE ENGINEER,195000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9055,GOOGLE LLC,SOFTWARE ENGINEER,195000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
9056,GOOGLE LLC,SOFTWARE ENGINEER,195000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
9057,GOOGLE LLC,SOFTWARE ENGINEER,195000,"NEW YORK, NY",Hispanic,Male,Heterosexual
9058,GOOGLE LLC,SOFTWARE ENGINEER,195000,"SAN FRANCISCO, CA",White,Male,Heterosexual
9059,GOOGLE LLC,SOFTWARE ENGINEER,195000,"SUNNYVALE, CA",White,Female,Heterosexual
9060,GOOGLE LLC,SOFTWARE ENGINEER,195000,"SUNNYVALE, CA",White,Male,Bisexual
9061,GOOGLE LLC,SOFTWARE ENGINEER,195000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
9062,GOOGLE LLC,SOFTWARE ENGINEER,195000,"SAN BRUNO, CA",Asian,Male,Bisexual
9063,GOOGLE LLC,SOFTWARE ENGINEER,196000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
9064,GOOGLE LLC,SOFTWARE ENGINEER,196000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9065,GOOGLE LLC,SOFTWARE ENGINEER,196000,"SUNNYVALE, CA",White,Female,Heterosexual
9066,GOOGLE LLC,SOFTWARE ENGINEER,196000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9067,GOOGLE LLC,SOFTWARE ENGINEER,196000,"SUNNYVALE, CA",White,Male,Heterosexual
9068,GOOGLE LLC,SOFTWARE ENGINEER,197000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
9069,GOOGLE LLC,SOFTWARE ENGINEER,197000,"NEW YORK, NY",White,Male,Heterosexual
9070,GOOGLE LLC,SOFTWARE ENGINEER,197000,"SUNNYVALE, CA",White,Female,Homosexual
9071,GOOGLE LLC,SOFTWARE ENGINEER,197000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
9072,GOOGLE LLC,SOFTWARE ENGINEER,197000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9073,GOOGLE LLC,SOFTWARE ENGINEER,197000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9074,GOOGLE LLC,SOFTWARE ENGINEER,197000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9075,GOOGLE LLC,SOFTWARE ENGINEER,198000,"SUNNYVALE, CA",Asian,Male,Homosexual
9076,GOOGLE LLC,SOFTWARE ENGINEER,198000,"SUNNYVALE, CA",White,Male,Heterosexual
9077,GOOGLE LLC,SOFTWARE ENGINEER,198000,"SUNNYVALE, CA",White,Male,Heterosexual
9078,GOOGLE LLC,SOFTWARE ENGINEER,198000,"SUNNYVALE, CA",White,Male,Heterosexual
9079,GOOGLE LLC,SOFTWARE ENGINEER,199000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9080,GOOGLE LLC,SOFTWARE ENGINEER,199000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
9081,GOOGLE LLC,SOFTWARE ENGINEER,199000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9082,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
9083,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
9084,GOOGLE LLC,SOFTWARE ENGINEER,200000,"SUNNYVALE, CA",White,Male,Heterosexual
9085,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
9086,GOOGLE LLC,SOFTWARE ENGINEER,200000,"SAN FRANCISCO, CA",Hispanic,Male,Heterosexual
9087,GOOGLE LLC,SOFTWARE ENGINEER,200000,"SUNNYVALE, CA",Asian,Female,Heterosexual
9088,GOOGLE LLC,SOFTWARE ENGINEER,200000,"NEW YORK, NY",Asian,Male,Heterosexual
9089,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
9090,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
9091,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
9092,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9093,GOOGLE LLC,SOFTWARE ENGINEER,200000,"SUNNYVALE, CA",Black,Male,Heterosexual
9094,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
9095,GOOGLE LLC,SOFTWARE ENGINEER,200000,"NEW YORK, NY",White,Male,Heterosexual
9096,GOOGLE LLC,SOFTWARE ENGINEER,200000,"NEW YORK, NY",White,Male,Heterosexual
9097,GOOGLE LLC,SOFTWARE ENGINEER,200000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9098,GOOGLE LLC,SOFTWARE ENGINEER,201000,"SAN FRANCISCO, CA",White,Male,Homosexual
9099,GOOGLE LLC,SOFTWARE ENGINEER,201000,"NEW YORK, NY",Asian,Male,Bisexual
9100,GOOGLE LLC,SOFTWARE ENGINEER,201000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
9101,GOOGLE LLC,SOFTWARE ENGINEER,201000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9102,GOOGLE LLC,SOFTWARE ENGINEER,201000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9103,GOOGLE LLC,SOFTWARE ENGINEER,201000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9104,GOOGLE LLC,SOFTWARE ENGINEER,201000,"SUNNYVALE, CA",White,Male,Heterosexual
9105,GOOGLE LLC,SOFTWARE ENGINEER,201000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
9106,GOOGLE LLC,SOFTWARE ENGINEER,201000,"NEW YORK, NY",Hispanic,Male,Bisexual
9107,GOOGLE LLC,SOFTWARE ENGINEER,202000,"NEW YORK, NY",Black,Male,Heterosexual
9108,GOOGLE LLC,SOFTWARE ENGINEER,202000,"SUNNYVALE, CA",Hispanic,Male,Homosexual
9109,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
9110,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
9111,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9112,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
9113,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
9114,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",Hispanic,Female,Homosexual
9115,GOOGLE LLC,SOFTWARE ENGINEER,202000,"SAN FRANCISCO, CA",White,Male,Heterosexual
9116,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
9117,GOOGLE LLC,SOFTWARE ENGINEER,202000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
9118,GOOGLE LLC,SOFTWARE ENGINEER,203000,"KIRKLAND, WA",White,Male,Heterosexual
9119,GOOGLE LLC,SOFTWARE ENGINEER,204000,"SUNNYVALE, CA",White,Male,Heterosexual
9120,GOOGLE LLC,SOFTWARE ENGINEER,204000,"SAN BRUNO, CA",Asian,Male,Homosexual
9121,GOOGLE LLC,SOFTWARE ENGINEER,204000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9122,GOOGLE LLC,SOFTWARE ENGINEER,204000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9123,GOOGLE LLC,SOFTWARE ENGINEER,204000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
9124,GOOGLE LLC,SOFTWARE ENGINEER,204000,"SUNNYVALE, CA",Asian,Female,Heterosexual
9125,GOOGLE LLC,SOFTWARE ENGINEER,204000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9126,GOOGLE LLC,SOFTWARE ENGINEER,204000,"MOUNTAIN VIEW, CA",Black,Female,Bisexual
9127,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
9128,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SAN FRANCISCO, CA",White,Male,Heterosexual
9129,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
9130,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9131,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SUNNYVALE, CA",White,Male,Heterosexual
9132,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SUNNYVALE, CA",White,Female,Bisexual
9133,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SUNNYVALE, CA",White,Male,Heterosexual
9134,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9135,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SUNNYVALE, CA",Black,Male,Heterosexual
9136,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
9137,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9138,GOOGLE LLC,SOFTWARE ENGINEER,205000,"NEW YORK, NY",White,Male,Heterosexual
9139,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SUNNYVALE, CA",White,Male,Bisexual
9140,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
9141,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SUNNYVALE, CA",Asian,Male,Bisexual
9142,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9143,GOOGLE LLC,SOFTWARE ENGINEER,205000,"MOUNTAIN VIEW, CA",Hispanic,Male,Bisexual
9144,GOOGLE LLC,SOFTWARE ENGINEER,205000,"SUNNYVALE, CA",White,Male,Heterosexual
9145,GOOGLE LLC,SOFTWARE ENGINEER,206000,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
9146,GOOGLE LLC,SOFTWARE ENGINEER,206000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
9147,GOOGLE LLC,SOFTWARE ENGINEER,206000,"NEW YORK, NY",Hispanic,Male,Heterosexual
9148,GOOGLE LLC,SOFTWARE ENGINEER,206000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9149,GOOGLE LLC,SOFTWARE ENGINEER,206000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
9150,GOOGLE LLC,SOFTWARE ENGINEER,206000,"111 8TH AVENUE, NY",White,Male,Heterosexual
9151,GOOGLE LLC,SOFTWARE ENGINEER,206000,"NEW YORK, NY",White,Female,Heterosexual
9152,GOOGLE LLC,SOFTWARE ENGINEER,207000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
9153,GOOGLE LLC,SOFTWARE ENGINEER,207000,"SUNNYVALE, CA",White,Female,Bisexual
9154,GOOGLE LLC,SOFTWARE ENGINEER,207000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
9155,GOOGLE LLC,SOFTWARE ENGINEER,207000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
9156,GOOGLE LLC,SOFTWARE ENGINEER,207000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
